header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Bouwnummer (Bouwnr. 53),2721 AZ Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42483322-bouwnummer-bouwnr-53/?navigateSource=resultlist,20220130_160700,"€ 497,990 vrij op naam","€ 3,801    The asking price per m² (€ 497,990) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2022,Gable roof,SWK garantiecertificaat,Living area131 m²Exterior space attached to the building5 m²,131 m²,5 m²,393 m³,5 rooms (4 bedrooms),3 stories,"Mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Completely insulated,"Partial floor heating, heat recovery unit and heat pump",Central facility,In residential district,Back garden and front garden,60 m² (10 meter deep and 6 meter broad),Located at the southeast accessible via the rear,Detached wooden storage,Public parking,no
