header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Ownership situation.2,Fees.2,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zuidplein 324,3083 CX Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42674005-zuidplein-324/?navigateSource=resultlist,20220126_175749,"€ 275,000 kosten koper","€ 3,274    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 17, 2022",Available,Available in consultation,€ 257.00 per month,Apartment with shared street entrance,Resale property,1991,Accessible for seniors,Flat roof,Living area84 m²Other space inside the building7 m²External storage space2 m²,84 m²,7 m²,2 m²,277 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Elevator,C        What does this mean?,CH boiler,CH boiler,"Nefit ( combination boiler from 2007, in ownership)",Municipal long-term lease (end date of long-term lease:  04-09-2089),Paid until 04-09-2089,Municipal long-term lease (end date of long-term lease:  04-09-2089),Paid until 04-09-2089,Municipal long-term lease (end date of long-term lease:  04-09-2089),Paid until 04-09-2089,Alongside busy road,Storage box,Parking on gated property,Yes,Yes,Yes (€ 257.00 per month),Yes,Yes,Yes,no
