header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Sittarderweg 181,6412 CE Heerlen        ,https://www.funda.nl/en/koop/heerlen/huis-42680207-sittarderweg-181/?navigateSource=resultlist,20220128_035353,"€ 475,000 kosten koper","€ 2,811    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (169 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 24, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1954,Living area169 m²Other space inside the building98 m²Exterior space attached to the building15 m²External storage space158 m²,169 m²,98 m²,15 m²,158 m²,375 m²,736 m³,7 rooms (5 bedrooms),1 bathroom,"Bath, shower and toilet","2 stories, a/an attic and a basement",Air conditioning and solar panels,D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler and electrical boiler (rental),"Calanta (gas-fired, to rent)",375 m²,Full ownership,Back garden,90 m² (17 meter deep and 6 meter broad),Located at the west accessible via the rear,Detached brick storage,Attached brick garage,1 car,Parking on private property and public parking,no
