header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zandeveltplein 5,2692 AH 's-Gravenzande        ,https://www.funda.nl/en/koop/s-gravenzande/appartement-88017716-zandeveltplein-5/?navigateSource=resultlist,20220129_203723,"€ 349,000 kosten koper","€ 2,958    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available immediately,€ 150.00 per month,Maisonnette (apartment),Resale property,1981,Combination roof covered with asphalt roofing and roof tiles,Energie Prestatie Advies,Living area118 m²Exterior space attached to the building7 m²External storage space9 m²,118 m²,7 m²,9 m²,462 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,2nd floor,Skylight and TV via cable,B        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler from 2013, in ownership",Full ownership,"In center, in residential district and unobstructed surrounding view",Roof terrace present,Storage box,Electricity,Parking on private property and public parking,Yes,Yes,Yes (€ 150.00 per month),Yes,Yes,Yes,no
