header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kreekplein 16,3079 AB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88901455-kreekplein-16/?navigateSource=resultlist,20220126_011126,"€ 225,000 kosten koper","€ 2,500    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 179.07 per month,Maisonnette (apartment),Resale property,1963,Renovation project,Flat roof covered with asphalt roofing,Living area90 m²Exterior space attached to the building4 m²External storage space8 m²,90 m²,4 m²,8 m²,305 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,1st floor,Passive ventilation system and TV via cable,E        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler from 2019, in ownership",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 179.07 per month),Yes,Yes,Yes,no
