header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Berg Enk 22,3832 JB Leusden        ,https://www.funda.nl/en/koop/leusden/huis-42549342-berg-enk-22/?navigateSource=resultlist,20220130_165041,"€ 875,000 kosten koper","€ 4,127    The asking price per m² (€ 875,000) is calculated by dividing the asking price of the home by the living area (212 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,2007,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area212 m²Other space inside the building42 m²External storage space6 m²,212 m²,42 m²,6 m²,328 m²,870 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories and a loft,"Skylight, optical fibre, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and gas heater,CH boiler,"Combiketel (gas-fired combination boiler from 2007, in ownership)",328 m²,Full ownership,"Alongside a quiet road, alongside water, in center, freestanding location and unobstructed surrounding view","Back garden, front garden and side garden",120 m² (12 meter deep and 10 meter broad),Located at the south,Detached wooden storage,Electricity,Attached brick garage and parking place,1 car,Electricity,No insulation,Parking on private property and public parking,no
