header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Type 4 (Bouwnr. E5.2),5461 JN Veghel        ,https://www.funda.nl/en/koop/veghel/appartement-42586586-type-4-bouwnr-e52/?navigateSource=resultlist,20220129_022523,"€ 427,000 vrij op naam","€ 4,543    The asking price per m² (€ 427,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Apartment with shared street entrance,New property,2023,Living area94 m²,94 m²,282 m³,3 rooms (2 bedrooms),1 story,A        What does this mean?,no
