header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Schansbaan 223,2728 KW Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-42688242-schansbaan-223/?navigateSource=resultlist,20220128_004736,"€ 340,000 kosten koper","€ 2,982    The asking price per m² (€ 340,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 197.99 per month,Ground-floor apartment (apartment),Resale property,2002,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area114 m²Exterior space attached to the building10 m²External storage space6 m²,114 m²,10 m²,6 m²,342 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,Ground floor,"Air conditioning, balanced ventilation system, elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit ( combination boiler from 2017, in ownership)",Full ownership,In residential district,Sun terrace,Built-in,No insulation,Public parking,Yes,Yes,Yes (€ 197.99 per month),Yes,Yes,Yes,no
