header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Admiraal De Ruijterweg 478 hs,1055 NH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42655343-admiraal-de-ruijterweg-478-hs/?navigateSource=resultlist,20220131_000800,"€ 475,000 kosten koper","€ 6,786    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),Resale property,1934,Combination roof covered with asphalt roofing and roof tiles,Living area70 m²External storage space5 m²,70 m²,5 m²,274 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,4 stories,Ground floor,Passive ventilation system and TV via cable,Not available,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2018, in ownership",Municipal long-term lease (end date of long-term lease:  15-05-2050),"€ 718,07 per year",In center and in residential district,Back garden,"73 m² (10,25 meter deep and 7,13 meter broad)",Located at the southeast,Detached wooden storage,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
