header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Koningstraat 48,6121 HT Born        ,https://www.funda.nl/en/koop/born/huis-88059268-koningstraat-48/?navigateSource=resultlist,20220129_094419,"€ 300,000 kosten koper","€ 2,344    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1989,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area128 m²Other space inside the building17 m²Exterior space attached to the building15 m²External storage space6 m²,128 m²,17 m²,15 m²,6 m²,246 m²,457 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Mechanical ventilation, rolldown shutters and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"HR c.v. toestel (gas-fired combination boiler from 2019, in ownership)",246 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"0,01 meter deep and 0,01 meter broad",Located at the south,Detached wooden storage,Attached brick garage,1 car,Electricity and running water,Parking on private property and public parking,no
