header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Tweekapper met topgevel en garage type C (Bouwnr. 210),4691 MA Tholen        ,https://www.funda.nl/en/koop/tholen/huis-88974301-tweekapper-met-topgevel-en-garage-type-c-bouwnr-210/?navigateSource=resultlist,20220130_120522,"€ 475,000 vrij op naam","€ 3,105    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (153 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",New property,2022,Gable roof covered with roof tiles,SWK garantiecertificaat,Living area153 m²Other space inside the building16 m²,153 m²,16 m²,305 m²,669 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories and a attic,Balanced ventilation system and TV via cable,A        What does this mean?,Completely insulated,Heat pump,Geothermal heating,305 m²,Full ownership,In residential district,Back garden and front garden,Attached brick garage,1 car,Electricity,Completely insulated,Parking on private property and public parking,no
