header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Shed / storage,Type of parking facilities,error
Groot-Bijgaardenlaan 28,5628 VV Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42676549-groot-bijgaardenlaan-28/?navigateSource=resultlist,20220201_014601,"€ 450,000 kosten koper","€ 3,103    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 15 per month,3 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,1997,Flat roof covered with asphalt roofing,Living area145 m²Exterior space attached to the building38 m²External storage space4 m²,145 m²,38 m²,4 m²,154 m²,490 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,3 stories,"Optical fibre, mechanical ventilation, rolldown shutters, sliding door and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Vaillant HR Solide (gas-fired from 2009, in ownership)",154 m²,Full ownership,"Alongside park, alongside a quiet road and in residential district",Front garden,104 m² (8 meter deep and 13 meter broad),Located at the west,Outside plastic storage cabinet,Parking on private property and public parking,no
