header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,error
Eerste Tuindwarsstraat 10,1015 RV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42670479-eerste-tuindwarsstraat-10/?navigateSource=resultlist,20220130_230319,"€ 1,650,000 kosten koper","€ 9,821    The asking price per m² (€ 1,650,000) is calculated by dividing the asking price of the home by the living area (168 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,1900,Protected townscape or village view (permit needed for alterations) and partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area168 m²Exterior space attached to the building11 m²,168 m²,11 m²,60 m²,624 m³,6 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath and toilet,4 stories,"Skylight, mechanical ventilation and TV via cable",D        What does this mean?,Double glazing and completely insulated,"CH boiler, gas heater and partial floor heating",CH boiler,"Intergas HRE (gas-fired combination boiler from 2015, in ownership)",60 m²,Full ownership,In center,Balcony present,Paid parking and resident's parking permits,no
