header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Front garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Francis Picabiastraat 87,3059 RP Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42677765-francis-picabiastraat-87/?navigateSource=resultlist,20220126_175856,"€ 395,000 kosten koper","€ 3,435    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 30.00 per month,Maisonnette (apartment),Resale property,2007,Living area115 m²Exterior space attached to the building30 m²,115 m²,30 m²,391 m³,5 rooms (3 bedrooms),3 stories,1st floor,Mechanical ventilation,A        What does this mean?,Completely insulated,District heating,Central facility,Full ownership,In residential district and unobstructed surrounding view,Front garden and sun terrace,"40 m² (11,5 meter deep and 3,45 meter broad)",Located at the southwest,Roof terrace present,Built-in,Electricity,Public parking,Yes,No,Yes (€ 30.00 per month),Yes,No,Yes,no
