header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Liebergerweg 580,1223 PX Hilversum        ,https://www.funda.nl/en/koop/hilversum/appartement-42541438-liebergerweg-580/?navigateSource=resultlist,20220130_145804,"€ 250,000 kosten koper","€ 4,098    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (61 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 113 per month,7 weeks,Sold under reservation,Available in consultation,Galleried apartment (apartment),Resale property,1980,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area61 m²Exterior space attached to the building5 m²External storage space11 m²,61 m²,5 m²,11 m²,190 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,3rd floor,Optical fibre and passive ventilation system,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2012, in ownership)",Full ownership,Full ownership,Alongside busy road and in residential district,Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
