header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ladogameerhof 151,1060 RE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42518078-ladogameerhof-151/?navigateSource=resultlist,20220130_205425,"€ 400,000 kosten koper","€ 3,509    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Galleried apartment (apartment),Resale property,1999,Flat roof covered with asphalt roofing,Living area114 m²Other space inside the building1 m²External storage space5 m²,114 m²,1 m²,5 m²,353 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,5 stories,2nd floor,"Optical fibre, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",District heating,District heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-02-2047),Bought off for eternity,Alongside water and in residential district,Built-in,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
