header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Schoolstraat 1,6301 AS Valkenburg (LI)        ,https://www.funda.nl/en/koop/valkenburg-li/huis-42660950-schoolstraat-1/?navigateSource=resultlist,20220128_053619,"€ 465,000 kosten koper","€ 3,345    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 465,000) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1965,Flat roof covered with asphalt roofing,Living area139 m²Other space inside the building48 m²Exterior space attached to the building36 m²External storage space15 m²,139 m²,48 m²,36 m²,15 m²,564 m²,679 m³,8 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories and a basement,"Rolldown shutters, flue and TV via cable",E        What does this mean?,Double glazing,CH boiler,CH boiler,"Volta (gas-fired combination boiler from 2010, to rent)",564 m²,Full ownership,Surrounded by garden,Built-in,Built-in,2 cars,"Electricity, heating and running water",Parking on private property and public parking,no
