header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Zeelsterstraat 240,5652 ER Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42534536-zeelsterstraat-240/?navigateSource=resultlist,20220201_014414,"€ 499,000 kosten koper","€ 3,642    The asking price per m² (€ 499,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1928,Gable roof covered with roof tiles,Living area137 m²Exterior space attached to the building15 m²External storage space15 m²,137 m²,15 m²,15 m²,234 m²,476 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Skylight, optical fibre and flue",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler and fireplace,CH boiler,"Gas-fired from 2006, in ownership",234 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden,Detached wooden storage,Public parking,no
