header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Penelopestraat 77,5631 CJ Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42684983-penelopestraat-77/?navigateSource=resultlist,20220129_054348,"€ 230,000 kosten koper","€ 3,151    The asking price per m² (€ 230,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 169 per month,"January 28, 2022",Available,Available in consultation,Galleried apartment (apartment),Resale property,1978,Flat roof covered with asphalt roofing,Living area73 m²Exterior space attached to the building4 m²External storage space5 m²,73 m²,4 m²,5 m²,239 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,3rd floor,"Elevator, mechanical ventilation and TV via cable",C        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,In residential district,Balcony present,Built-in,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
