header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Dorpsdijk 14,6915 AD Lobith        ,https://www.funda.nl/en/koop/lobith/huis-88867278-dorpsdijk-14/?navigateSource=resultlist,20220127_223659,"€ 450,000 kosten koper","€ 2,486    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (181 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property (dyke house)",Resale property,1930,Combination roof covered with asphalt roofing and roof tiles,Living area181 m²Other space inside the building21 m²Exterior space attached to the building52 m²,181 m²,21 m²,52 m²,398 m²,668 m³,9 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories and a loft,"Outdoor awning, passive ventilation system, flue, sliding door and TV via cable",G        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",398 m²,Full ownership,"Alongside a quiet road, rural and unobstructed surrounding view","Back garden, side garden and sun terrace","189 m² (13,5 meter deep and 14 meter broad)",Located at the southwest,Roof terrace present,Detached wooden storage,Parking on private property and public parking,no
