header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,error
Trompstraat 39,2518 BL Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42512414-trompstraat-39/?navigateSource=resultlist,20220131_205821,"€ 550,000 kosten koper","€ 3,767    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (146 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1998,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area146 m²Other space inside the building6 m²Exterior space attached to the building18 m²,146 m²,6 m²,18 m²,75 m²,504 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",4 stories,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas HR Eco 36, Combi Compact (gas-fired combination boiler from 2014, in ownership)",75 m²,Municipal long-term lease,Bought off for eternity,In residential district,Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",no
