header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Pijpbloem 27,3068 AM Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42652192-pijpbloem-27/?navigateSource=resultlist,20220125_233814,"€ 375,000 kosten koper","€ 3,074    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house (drive-in residential property)",Resale property,1973,Flat roof covered with asphalt roofing,Living area122 m²Other space inside the building16 m²Exterior space attached to the building6 m²External storage space9 m²,122 m²,16 m²,6 m²,9 m²,126 m²,400 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,Solar panels,D        What does this mean?,Double glazing,CH boiler and partial floor heating,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",126 m²,Ownership encumbered with long-term lease and building and planting rights (end date of long-term lease:  12-11-2089),Paid until 12-11-2089,In residential district and unobstructed surrounding view,Back garden and front garden,"45 m² (10 meter deep and 4,5 meter broad)",Located at the south accessible via the rear,Balcony present,Built-in,1 car,Electricity,Parking on private property and public parking,no
