header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Hoekwoning F2 (Bouwnr. 752),4041 Kesteren        ,https://www.funda.nl/en/koop/kesteren/huis-42535054-hoekwoning-f2-bouwnr-752/?navigateSource=resultlist,20220130_131058,"€ 455,000 vrij op naam","€ 3,760    The asking price per m² (€ 455,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",New property,2023,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area121 m²,121 m²,542 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Balanced ventilation system, optical fibre and mechanical ventilation",A++            0.40What does this mean?,"Roof insulation, triple glazed, insulated walls, floor insulation and completely insulated",Complete floor heating and heat pump,Geothermal heating,"Alongside a quiet road, sheltered location and in residential district","Back garden, front garden and side garden","84 m² (10,5 meter deep and 8 meter broad)",Located at the west accessible via the rear,Attached brick garage,1 car,Electricity,"Roof insulation, insulated walls, floor insulation and completely insulated",Parking on private property,no
