header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
De Boekweit 25,5384 XG Heesch        ,https://www.funda.nl/en/koop/heesch/huis-88033863-de-boekweit-25/?navigateSource=resultlist,20220129_191657,"€ 450,000 kosten koper","€ 3,814    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Sold under reservation,Available in consultation,"Bungalow, linked semi-detached residential property (semi-bungalow)",Resale property,1989,Gable roof covered with roof tiles,Living area118 m²Other space inside the building17 m²External storage space7 m²,118 m²,17 m²,7 m²,254 m²,485 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Shower and toilet,2 stories,C        What does this mean?,CH boiler and partial floor heating,CH boiler,"Nefit (gas-fired combination boiler from 2021, in ownership)",254 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district",Back garden and front garden,"94 m² (12,5 meter deep and 7,5 meter broad)",Located at the northeast,Detached wooden storage,Electricity,Attached brick garage,1 car,"Electrical door, electricity, heating and running water",Parking on private property,no
