header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Blasiusstraat 47 3,1091 CL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88045800-blasiusstraat-47-3/?navigateSource=resultlist,20220130_181015,"€ 750,000 kosten koper","€ 7,143    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,€ 138.00 per month,Upstairs apartment (apartment),Resale property,1887,Combination roof covered with asphalt roofing and roof tiles,Living area105 m²,105 m²,349 m³,4 rooms (3 bedrooms),2 bathrooms,2 showers and toilet,2 stories,3rd floor,Mechanical ventilation and TV via cable,D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Gas-fired, in ownership",Full ownership,In residential district,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 138.00 per month),Yes,Yes,Yes,no
