header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Discusstraat 9 H,1076 VK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42681016-discusstraat-9-h/?navigateSource=resultlist,20220130_223725,"€ 325,000 kosten koper","€ 9,848    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (33 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,€ 105.85 per month,Ground-floor apartment (apartment),Resale property,1930,Protected townscape or village view (permit needed for alterations) and monumental building,Living area33 m²Exterior space attached to the building3 m²External storage space12 m²,33 m²,3 m²,12 m²,104 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,Ground floor,Mechanical ventilation and TV via cable,G        What does this mean?,Double glazing,CH boiler,CH boiler,Gas-fired combination boiler,Municipal long-term lease (end date of long-term lease:  31-08-2060),Paid until 31-08-2060,Municipal long-term lease (end date of long-term lease:  31-08-2060),Paid until 31-08-2060,"Alongside a quiet road, sheltered location and in residential district",Back garden,"31 m² (6,85 meter deep and 4,52 meter broad)",Located at the northeast,Detached wooden storage,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 105.85 per month),Yes,Yes,Yes,no
