header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Type of parking facilities,error
Kruisweg 19,8434 NG Waskemeer        ,https://www.funda.nl/en/koop/waskemeer/huis-42549410-kruisweg-19/?navigateSource=resultlist,20220129_203648,"€ 520,000 kosten koper","€ 2,574    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 520,000) is calculated by dividing the asking price of the home by the living area (202 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1914,Monumental building,Gable roof covered with roof tiles,Living area202 m²Other space inside the building40 m²,202 m²,40 m²,"2,070 m²",754 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and toilet,2 stories and a loft,Skylight,G        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,AWB (gas-fired combination boiler from 2001),2.070 m²,Full ownership,"Alongside a quiet road, rural, freestanding location and unobstructed surrounding view",Surrounded by garden,Parking place,Parking on private property,no
