header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Beethovenlaan 59,2215 SG Voorhout        ,https://www.funda.nl/en/koop/voorhout/huis-42530572-beethovenlaan-59/?navigateSource=resultlist,20220127_221610,"€ 425,000 kosten koper","€ 4,126    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1995,Gable roof covered with roof tiles,Living area103 m²External storage space6 m²,103 m²,6 m²,131 m²,343 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, skylight, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2011, in ownership)",131 m²,Full ownership,In residential district,Back garden and front garden,"55 m² (10 meter deep and 5,5 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Public parking,no
