header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
J.C. van Sleehof 2,7417 ZD Deventer        ,https://www.funda.nl/en/koop/deventer/huis-42550483-jc-van-sleehof-2/?navigateSource=resultlist,20220127_225157,"€ 625,000 kosten koper","€ 3,906    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,"Single-family home, corner house",Resale property,2018,Flat roof covered with asphalt roofing,SWK garantiecertificaat,Living area160 m²Other space inside the building7 m²Exterior space attached to the building69 m²,160 m²,7 m²,69 m²,72 m²,572 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,4 stories,"Air conditioning, balanced ventilation system, optical fibre, mechanical ventilation, passive ventilation system and solar panels",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated","CH boiler, partial floor heating and heat recovery unit",CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",72 m²,Full ownership,Alongside busy road,Roof terrace present and balcony present,Built-in,Electricity and running water,Carport,Parking on private property,no
