header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Patio/atrium,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
2e Nieuwstraat 38,1211 JW Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42677551-2e-nieuwstraat-38/?navigateSource=resultlist,20220129_200503,"€ 325,000 kosten koper","€ 3,824    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1931,Gable roof covered with roof tiles,Living area85 m²Other space inside the building6 m²,85 m²,6 m²,75 m²,323 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Skylight and TV via cable,F        What does this mean?,Double glazing,CH boiler,CH boiler and electrical boiler,"Nefit economy vr (gas-fired combination boiler from 2002, in ownership)",75 m²,Full ownership,Alongside a quiet road and in residential district,Patio/atrium and front garden,"9 m² (3,4 meter deep and 2,62 meter broad)",Located at the north accessible via the rear,Attached brick storage,Electricity,Paid parking and resident's parking permits,no
