header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Veendijk 22 A,1231 PD Loosdrecht        ,https://www.funda.nl/en/koop/loosdrecht/appartement-42473373-veendijk-22-a/?navigateSource=resultlist,20220130_113046,"€ 2,650,000 vrij op naam","€ 8,660    The asking price per m² (€ 2,650,000) is calculated by dividing the asking price of the home by the living area (306 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Penthouse (apartment),Resale property,2020,Flat roof covered with asphalt roofing,Living area306 m²Other space inside the building5 m²Exterior space attached to the building99 m²External storage space22 m²,306 m²,5 m²,99 m²,22 m²,872 m³,5 rooms (4 bedrooms),3 bathrooms and 1 separate toilet,Bath and 3 toilets,1 story,1st floor,"Outdoor awning, smart home, optical fibre, elevator, mechanical ventilation, passive ventilation system, flue, sliding door and TV via cable",Not available,"Complete floor heating, heat recovery unit and heat pump",Electrical boiler,Full ownership,"On navigable waterway, alongside water, In wooded surroundings, rural, freestanding location and unobstructed surrounding view",Sun terrace,Balcony present,Storage box,Electricity,"Built-in, underground parking and parking place",35 cars,Electrical door and electricity,Parking on private property and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
