header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zonnebloemstraat 72 b,3051 SZ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88041577-zonnebloemstraat-72-b/?navigateSource=resultlist,20220125_234401,"€ 359,500 kosten koper","€ 3,595    The asking price per m² (€ 359,500) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1938,Gable roof covered with roof tiles,Living area100 m²Exterior space attached to the building3 m²External storage space4 m²,100 m²,3 m²,4 m²,361 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Hipbath,3 stories,2nd floor,Passive ventilation system and TV via cable,E        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Intergas Kompakt (gas-fired combination boiler from 2017, in ownership)",Full ownership,Sheltered location and in residential district,Balcony present,Detached wooden storage,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
