header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Dirk Gerhardtstraat 42,3119 BT Schiedam        ,https://www.funda.nl/en/koop/schiedam/huis-42660048-dirk-gerhardtstraat-42/?navigateSource=resultlist,20220128_061601,"€ 450,000 kosten koper","€ 3,600    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,"Single-family home, row house (split-level residence)",Resale property,1995,Flat roof,Living area125 m²Other space inside the building20 m²,125 m²,20 m²,117 m²,400 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Mechanical ventilation,A        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit Excellent ( combination boiler from 2006, in ownership)",117 m²,Ownership encumbered with long-term leaset (end date of long-term lease:  02-10-2093),Paid until 02-10-2044,"Alongside water, in residential district and unobstructed surrounding view",Front garden and sun terrace,"17 m² (0,04 meter deep and 0,05 meter broad)",Located at the south,Roof terrace present,Built-in,1 car,"Electrical door, electricity and heating",Paid parking and parking on private property,no
