header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Muntelplein 39,5212 NP Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42679993-muntelplein-39/?navigateSource=resultlist,20220201_112216,"€ 279,000 kosten koper","€ 4,292    The asking price per m² (€ 279,000) is calculated by dividing the asking price of the home by the living area (65 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 93.58 per month,Ground-floor apartment (apartment),Resale property,1925,Flat roof,Living area65 m²,65 m²,246 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,Ground floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Kombi Kompakt HRE 24/18A (gas-fired combination boiler from 2019, in ownership)",Full ownership,Back garden,"76 m² (8,9 meter deep and 8,5 meter broad)",Located at the southwest,Resident's parking permits,Yes,Yes,Yes (€ 93.58 per month),Yes,Yes,Yes,no
