header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Sittardstraat 31,6845 DJ Arnhem        ,https://www.funda.nl/en/koop/arnhem/huis-87658027-sittardstraat-31/?navigateSource=resultlist,20220128_020119,"€ 259,500 kosten koper","€ 2,338    The asking price per m² (€ 259,500) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1982,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area111 m²External storage space7 m²,111 m²,7 m²,161 m²,374 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight, optical fibre, passive ventilation system and TV via cable",C        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant HR CV-combiketel (gas-fired combination boiler from 2012, in ownership)",161 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"55 m² (9,05 meter deep and 6,04 meter broad)",Located at the northeast accessible via the rear,Attached brick storage,Parking on private property and public parking,no
