header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Frankenstraat 28,2582 SL Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42669937-frankenstraat-28/?navigateSource=resultlist,20220131_222249,"€ 1,295,000 kosten koper","€ 4,744    The asking price per m² (€ 1,295,000) is calculated by dividing the asking price of the home by the living area (273 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,1914,Protected townscape or village view (permit needed for alterations) and monumental building,Flat roof covered with asphalt roofing,Bouwkundige keuring,Living area273 m²Other space inside the building21 m²Exterior space attached to the building15 m²,273 m²,21 m²,15 m²,225 m²,"1,150 m³",9 rooms (6 bedrooms),2 bathrooms and 3 separate toilets,"Bath, shower and toilet",3 stories and a basement,"Skylight, flue, TV via cable and solar panels",D        What does this mean?,Roof insulation and double glazing,CH boiler and wood heater,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",225 m²,Full ownership,"Alongside park, alongside a quiet road, sheltered location, in residential district and unobstructed surrounding view",Back garden and front garden,91 m² (13 meter deep and 7 meter broad),Located at the southeast,Roof terrace present and balcony present,Attached brick storage,Electricity,"Paid parking, public parking and resident's parking permits",no
