header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Konijnenweide 104,2727 GJ Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/huis-42574613-konijnenweide-104/?navigateSource=resultlist,20220128_054251,"€ 375,000 kosten koper","€ 2,799    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (134 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Under offer,Available in consultation,"Single-family home, row house",Resale property,1983,Partly furnished with carpets and curtains,Combination roof covered with plastic,Living area134 m²External storage space5 m²,134 m²,5 m²,163 m²,438 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Skylight, mechanical ventilation, sliding door and solar panels",C        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant Eco Tec Plus HR (gas-fired combination boiler from 2021, in ownership)",163 m²,Full ownership,"Alongside park, in residential district and unobstructed surrounding view",Back garden and front garden,67 m² (10 meter deep and 7 meter broad),Located at the southeast accessible via the rear,Detached brick storage,Parking place,Public parking,no
