header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Van Oldenbarneveltweg 13,2242 BA Wassenaar        ,https://www.funda.nl/en/koop/wassenaar/huis-42687964-van-oldenbarneveltweg-13/?navigateSource=resultlist,20220128_142930,"€ 649,500 kosten koper","€ 3,628    The asking price per m² (€ 649,500) is calculated by dividing the asking price of the home by the living area (179 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1939,Gable roof covered with roof tiles,Living area179 m²Other space inside the building13 m²Exterior space attached to the building3 m²External storage space4 m²,179 m²,13 m²,3 m²,4 m²,213 m²,657 m³,7 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,Shower and toilet,3 stories and a loft,TV via cable,F        What does this mean?,Roof insulation and partly double glazed,CH boiler and fireplace,CH boiler,"Gas-fired, in ownership",213 m²,Full ownership,"Alongside busy road, in center and in residential district",Back garden and front garden,"98 m² (15 meter deep and 6,5 meter broad)",Located at the northwest accessible via the rear,Balcony present,Detached wooden storage,Public parking,no
