header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Drijver 85,3144 GD Maassluis        ,https://www.funda.nl/en/koop/maassluis/appartement-42666612-drijver-85/?navigateSource=resultlist,20220129_181701,"€ 420,000 kosten koper","€ 3,387    The asking price per m² (€ 420,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 17, 2022",Available,Available in consultation,€ 215.00 per month,Apartment with shared street entrance (apartment),Resale property,2003,Flat roof covered with asphalt roofing,Living area124 m²Exterior space attached to the building11 m²External storage space22 m²,124 m²,11 m²,22 m²,410 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,1st floor,"Mechanical ventilation, TV via cable and solar panels",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Verroli (gas-fired combination boiler from 2019, in ownership)",Full ownership,In residential district,Balcony present,Built-in,Underground parking and parking place,Public parking and parking garage,Yes,Yes,Yes (€ 215.00 per month),Yes,Yes,Yes,no
