header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Binnenkant 32 hs,1011 BK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42657873-binnenkant-32-hs/?navigateSource=resultlist,20220130_195530,"€ 1,800,000 kosten koper","€ 5,788    The asking price per m² (€ 1,800,000) is calculated by dividing the asking price of the home by the living area (311 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1735,"Protected townscape or village view (permit needed for alterations), listed building (national monument) and monumental building",Living area311 m²Other space inside the building37 m²Exterior space attached to the building42 m²,311 m²,37 m²,42 m²,"1,330 m³",8 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,Bath and shower,5 stories,Ground floor,Skylight and passive ventilation system,Not required,CH boiler,CH boiler,Combination boiler,Full ownership,"Alongside a quiet road, on navigable waterway, alongside water, in center and unobstructed surrounding view",Patio/atrium and sun terrace,"21 m² (3,77 meter deep and 5,69 meter broad)",Located at the west,Roof terrace present,Paid parking and resident's parking permits,No,No,No,No,No,No,no
