header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Sint Janstraat 25,7543 TH Enschede        ,https://www.funda.nl/en/koop/enschede/huis-42666224-sint-janstraat-25/?navigateSource=resultlist,20220129_105422,"€ 175,000 kosten koper","€ 2,465    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 175,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1932,Gable roof covered with roof tiles,Bouwkundige keuring,Living area71 m²Other space inside the building7 m²Exterior space attached to the building4 m²External storage space26 m²,71 m²,7 m²,4 m²,26 m²,180 m²,286 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,"Optical fibre, passive ventilation system and TV via cable",G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha ( combination boiler from 2020, lease)",180 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"93 m² (15,1 meter deep and 5,7 meter broad)",Located at the southeast accessible via the rear,Detached brick garage,1 car,Public parking,no
