header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Garden,Patio/atrium,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kuipersstraat 79 H,1074 EH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42657603-kuipersstraat-79-h/?navigateSource=resultlist,20220130_193227,"€ 795,000 kosten koper","€ 8,833    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Available,Available in consultation,€ 64.00 per month,Ground-floor apartment (apartment),Resale property,1936,Living area90 m²Exterior space attached to the building9 m²,90 m²,9 m²,313 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Jacuzzi, bath and shower",1 story,Ground floor,TV via cable,Not available,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Patio/atrium,"9 m² (2,53 meter deep and 3,63 meter broad)",Located at the south,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 64.00 per month),Yes,No,Yes,no
