header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Suijkerberch 8,4791 AH Klundert        ,https://www.funda.nl/en/koop/klundert/huis-42674930-suijkerberch-8/?navigateSource=resultlist,20220127_235426,"€ 795,000 kosten koper","€ 2,259    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (352 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 19, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1975,Double occupancy possible,Gable roof covered with roof tiles,Living area352 m²Other space inside the building60 m²Exterior space attached to the building59 m²External storage space4 m²,352 m²,60 m²,59 m²,4 m²,788 m²,"1,260 m³",7 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",3 stories,"Skylight, mechanical ventilation, flue and TV via cable",D        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,Gas-fired boiler,"Atag Blauwe Engel (gas-fired combination boiler from 1999, in ownership)",788 m²,Full ownership,"Alongside park, alongside a quiet road, in residential district, rural, freestanding location and unobstructed surrounding view","Back garden, front garden and side garden","299 m² (11,5 meter deep and 26 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,"Built-in, parking place and basement",2 cars,"Electrical door, electricity and heating",Parking on private property and public parking,no
