header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Aalbessenlaan 52,7322 TD Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42653038-aalbessenlaan-52/?navigateSource=resultlist,20220129_200852,"€ 400,000 kosten koper","€ 3,053    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1992,Combination roof covered with roof tiles,Living area131 m²Exterior space attached to the building4 m²External storage space13 m²,131 m²,4 m²,13 m²,172 m²,320 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Air conditioning, outdoor awning, mechanical ventilation, flue and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and gas heater,CH boiler,"Remeha Aventa 28C (gas-fired combination boiler from 2007, in ownership)",172 m²,Full ownership,"Alongside park, alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view","Back garden, front garden and sun terrace",66 m² (11 meter deep and 6 meter broad),Located at the southwest accessible via the rear,Balcony present,Detached brick garage,1 car,Electricity,Public parking,no
