header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,error
Bouwnummer 012 (Bouwnr. 012),6827 AX Arnhem        ,https://www.funda.nl/en/koop/arnhem/huis-41068010-bouwnummer-012-bouwnr-012/?navigateSource=resultlist,20220129_095812,"€ 349,500 vrij op naam","€ 3,066    The asking price per m² (€ 349,500) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2021,Living area114 m²,114 m²,102 m²,399 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,102 m²,Full ownership,Back garden,"54 m² (10 meter deep and 5,4 meter broad)",Located at the west,Parking place,no
