header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Javalaan 83,5631 DB Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42570922-javalaan-83/?navigateSource=resultlist,20220201_003022,"€ 825,000 kosten koper","€ 4,882    The asking price per m² (€ 825,000) is calculated by dividing the asking price of the home by the living area (169 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,€ 942.70 per month,Penthouse (apartment),Resale property,1989,Combination roof,Living area169 m²Exterior space attached to the building89 m²External storage space9 m²,169 m²,89 m²,9 m²,587 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",4 stories,4th floor,"Alarm installation, outdoor awning, elevator, flue, sliding door and swimming pool",D        What does this mean?,Completely insulated,"CH boiler, gas heater, fireplace and partial floor heating",CH boiler and electrical boiler,Nefit (gas-fired combination boiler),Full ownership,Full ownership,Full ownership,"Alongside park, alongside water, sheltered location, In wooded surroundings and in residential district",Sun terrace,Roof terrace present,Built-in,"Underground parking, parking place and basement",1 car,Parking on gated property and parking on private property,Yes,Yes,Yes (€ 942.70 per month),Yes,Yes,Yes,no
