header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Haven Zuidzijde 19,9679 TD Scheemda        ,https://www.funda.nl/en/koop/scheemda/huis-42523896-haven-zuidzijde-19/?navigateSource=resultlist,20220128_140041,"€ 650,000 kosten koper","€ 4,062    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1996,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area160 m²Other space inside the building10 m²External storage space995 m²,160 m²,10 m²,995 m²,"2,960 m²",851 m³,9 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,"2 stories, a/an attic and a basement","Mechanical ventilation, rolldown shutters, flue, TV via cable and solar panels",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and wood heater,CH boiler,"Nefit (gas-fired combination boiler from 2021, in ownership)",2.960 m²,Full ownership,Business park and outside the built-up area,Surrounded by garden,Detached brick garage,30 cars,"Electrical door, electricity, heating and running water","Roof insulation, insulated walls and floor insulation",Parking on private property,no
