header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Wingerd 92 .,2496 VD Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-87653632-wingerd-92/?navigateSource=resultlist,20220129_162615,"€ 1,590,000 kosten koper","€ 5,427    The asking price per m² (€ 1,590,000) is calculated by dividing the asking price of the home by the living area (293 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Villa, detached residential property",Resale property,1991-2000,Mansard roof,Living area293 m²Other space inside the building23 m²Exterior space attached to the building74 m²,293 m²,23 m²,74 m²,575 m²,762 m³,7 rooms (6 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",3 stories,"Alarm installation, skylight, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing and completely insulated,District heating and partial floor heating,Central facility,575 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district",Back garden,420 m² (21 meter deep and 20 meter broad),Located at the southwest,Roof terrace present and balcony present,Detached wooden storage,Electricity,Attached brick garage,1 car,Electrical door and electricity,Completely insulated,Public parking,no
