header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan van Scorelstraat 140,3583 CV Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42684422-jan-van-scorelstraat-140/?navigateSource=resultlist,20220128_023816,"€ 225,000 kosten koper","€ 7,258    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (31 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 50.00 per month,Apartment with shared street entrance (apartment),Resale property,1920,Gable roof covered with roof tiles,Living area31 m²,31 m²,106 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,4 stories,2nd floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2010, in ownership)",Full ownership,In residential district,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 50.00 per month),Yes,Yes,Yes,no
