header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Insulation.1,error
Golle 23,9247 DL Ureterp        ,https://www.funda.nl/en/koop/ureterp/huis-42539077-golle-23/?navigateSource=resultlist,20220127_221726,"€ 375,000 kosten koper","€ 3,049    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1984,Gable roof covered with roof tiles,Living area123 m²Other space inside the building17 m²Exterior space attached to the building26 m²External storage space7 m²,123 m²,17 m²,26 m²,7 m²,338 m²,486 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Skylight, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Nefit HR (gas-fired combination boiler from 2004, in ownership)",338 m²,Full ownership,In residential district,"Back garden, front garden and side garden","125 m² (11,7 meter deep and 12,8 meter broad)",Located at the southeast accessible via the rear,Attached wooden storage,Built-in,1 car,"Roof insulation, double glazing and insulated walls",no
