header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Sevenumseweg 4,5993 NZ Maasbree        ,https://www.funda.nl/en/koop/maasbree/huis-42678479-sevenumseweg-4/?navigateSource=resultlist,20220128_040850,"€ 570,000 kosten koper","€ 1,979    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 570,000) is calculated by dividing the asking price of the home by the living area (288 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1981,Gable roof covered with roof tiles,Living area288 m²Other space inside the building48 m²External storage space177 m²,288 m²,48 m²,177 m²,"1,410 m²","1,215 m³",11 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,"Skylight, sliding door, TV via cable and swimming pool",C        What does this mean?,"Roof insulation, mostly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2020, in ownership)",1.410 m² (part of parcel),Full ownership,Alongside a quiet road,Surrounded by garden,Detached brick storage,Electricity,Parking place,Parking on private property,no
