header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Planetenlaan 9,2957 SL Nieuw-Lekkerland        ,https://www.funda.nl/en/koop/nieuw-lekkerland/huis-42674159-planetenlaan-9/?navigateSource=resultlist,20220127_224512,"€ 339,000 kosten koper","€ 2,734    The asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1972,Gable roof covered with roof tiles,Living area124 m²External storage space6 m²,124 m²,6 m²,194 m²,385 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories and a loft,TV via cable,D        What does this mean?,Insulated walls and floor insulation,CH boiler and partial floor heating,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",194 m²,Full ownership,"Alongside a quiet road, in center and in residential district",Back garden and side garden,Attached brick storage,Public parking,no
