header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Garden,Back garden,error
Diepenbrockstraat 15,5654 GB Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-88045945-diepenbrockstraat-15/?navigateSource=resultlist,20220201_014349,"€ 295,000 kosten koper","€ 2,864    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 25, 2022",Available,Available immediately,"Single-family home, corner house",Resale property,1946,Living area103 m²,103 m²,206 m²,360 m³,1 room,1 story,F        What does this mean?,206 m²,Full ownership,Back garden and front garden,"0,07 meter deep and 3 meter broad",no
