header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Alberdingk Thijmstraat 4 II&III,1054 AJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42552212-alberdingk-thijmstraat-4-ii-en-iii/?navigateSource=resultlist,20220130_221709,"€ 915,000 kosten koper","€ 8,097    The asking price per m² (€ 915,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1894,Flat roof covered with asphalt roofing,Living area113 m²Exterior space attached to the building39 m²,113 m²,39 m²,325 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,4th floor,Air conditioning and skylight,B        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2008, in ownership)",Full ownership,Alongside a quiet road and in residential district,Roof terrace present,Paid parking and resident's parking permits,Yes,Yes,Yes,No,Yes,Yes,no
