header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,error
De Amazone 17,5152 WD Drunen        ,https://www.funda.nl/en/koop/drunen/huis-42514535-de-amazone-17/?navigateSource=resultlist,20220127_201736,"€ 445,000 kosten koper","€ 3,648    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 445,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1991,Gable roof covered with roof tiles,Living area122 m²Other space inside the building19 m²Exterior space attached to the building8 m²,122 m²,19 m²,8 m²,263 m²,487 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2009, in ownership)",263 m²,Full ownership,"On the edge of a forest, alongside a quiet road and in residential district",Back garden,"157 m² (16,4 meter deep and 9,55 meter broad)",Located at the south accessible via the rear,Attached brick garage,1 car,no
