header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,error
Oude Heiweg 15,6136 XK Sittard        ,https://www.funda.nl/en/koop/sittard/huis-42650300-oude-heiweg-15/?navigateSource=resultlist,20220128_053214,"€ 310,000 kosten koper","€ 2,793    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 310,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1957,Gable roof covered with roof tiles,Living area111 m²Other space inside the building12 m²Exterior space attached to the building10 m²External storage space60 m²,111 m²,12 m²,10 m²,60 m²,"1,379 m²",420 m³,9 rooms (4 bedrooms),2 stories and a basement,Air conditioning and rolldown shutters,F        What does this mean?,Partly double glazed,CH boiler and wood heater,CH boiler,"HR (gas-fired combination boiler from 2017, in ownership)",1.379 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,1.050 m² (70 meter deep and 15 meter broad),Located at the east,Detached wooden storage,no
