header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mignot en De Blockplein 52,5611 CG Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42686195-mignot-en-de-blockplein-52/?navigateSource=resultlist,20220201_015530,"€ 450,000 kosten koper","€ 4,639    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 215.74 per month,Galleried apartment,Resale property,1991,Flat roof covered with asphalt roofing,Living area97 m²Exterior space attached to the building7 m²External storage space17 m²,97 m²,7 m²,17 m²,294 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,8 stories,6th floor,"Elevator, mechanical ventilation and TV via cable",C            1.38What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2011, in ownership)",Full ownership,"Alongside busy road, in center and unobstructed surrounding view",Balcony present,Built-in,Electricity,Underground parking,Yes,Yes,Yes (€ 215.74 per month),Yes,Yes,Yes,no
