header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Insulation,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Egidiusstraat 60 -II,1055 GZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42688070-egidiusstraat-60-ii/?navigateSource=resultlist,20220130_213314,"€ 450,000 kosten koper","€ 7,258    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (62 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 89 per month,"January 20, 2022",Available,Available in consultation,Residential property with shared street entrance (apartment),Resale property,1950,Flat roof covered with asphalt roofing,Living area62 m²Exterior space attached to the building3 m²External storage space9 m²,62 m²,3 m²,9 m²,205 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,4 stories,3rd floor,TV via cable,D        What does this mean?,CH boiler,CH boiler,Municipal ownership encumbered with long-term leaset,Paid until 30-04-2055,"Alongside busy road, in center and freestanding location",Balcony present,Storage box,No insulation,Yes,Yes,Yes,Yes,Yes,Yes,no
