header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bragastraat 102,2523 HK Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42672717-bragastraat-102/?navigateSource=resultlist,20220131_224036,"€ 300,000 kosten koper","€ 2,419    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 75.00 per month,Apartment with shared street entrance (apartment),Resale property,1939,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area124 m²Exterior space attached to the building15 m²,124 m²,15 m²,415 m³,5 rooms (3 bedrooms),2 bathrooms,"Bath, shower and 2 toilets",2 stories,3rd floor,"Passive ventilation system, flue, sliding door and TV via cable",C        What does this mean?,CH boiler,CH boiler,"HR combifort (gas-fired combination boiler from 2003, in ownership)",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Roof terrace present and balcony present,Public parking and resident's parking permits,Yes,Yes,Yes (€ 75.00 per month),Yes,No,Yes,no
