header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Sadatweg 50,2622 AP Delft        ,https://www.funda.nl/en/koop/delft/huis-42430000-sadatweg-50/?navigateSource=resultlist,20220128_035914,"€ 659,000 kosten koper","€ 3,362    The asking price per m² (€ 659,000) is calculated by dividing the asking price of the home by the living area (196 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1997,Flat roof covered with asphalt roofing,Living area196 m²Other space inside the building58 m²Exterior space attached to the building42 m²,196 m²,58 m²,42 m²,288 m²,887 m³,7 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2016, in ownership)",288 m²,Full ownership,In residential district,Back garden and front garden,100 m² (10 meter deep and 10 meter broad),Located at the south,Roof terrace present,Built-in,3 cars,"Electrical door, electricity and heating",Completely insulated,Parking on private property and public parking,no
