header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Poldertocht 88,2353 VH Leiderdorp        ,https://www.funda.nl/en/koop/leiderdorp/appartement-42529993-poldertocht-88/?navigateSource=resultlist,20220127_232127,"€ 325,000 kosten koper","€ 3,916    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 156 per month,2 months,Available,Available in consultation,Apartment with shared street entrance,Resale property,1989,Gable roof covered with asphalt roofing,Living area83 m²Exterior space attached to the building9 m²External storage space3 m²,83 m²,9 m²,3 m²,245 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,4 stories,3rd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha HR (gas-fired combination boiler from 2016, in ownership)",Full ownership,"Alongside water, sheltered location, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
