header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,error
Constant Dietzstraat 5,5865 BC Tienray        ,https://www.funda.nl/en/koop/tienray/huis-42531237-constant-dietzstraat-5/?navigateSource=resultlist,20220130_122038,"€ 198,000 kosten koper","€ 1,722    The asking price per m² (€ 198,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1966,Gable roof covered with roof tiles,Living area115 m²Other space inside the building16 m²Exterior space attached to the building2 m²External storage space8 m²,115 m²,16 m²,2 m²,8 m²,200 m²,459 m³,8 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,3 stories,Mechanical ventilation and rolldown shutters,E        What does this mean?,Roof insulation and partly double glazed,CH boiler,Gas-fired boiler (rental),"Intergas cv-ketel (gas-fired combination boiler from 2020, in ownership)",200 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,Detached brick storage,Built-in,1 car,no
