header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Shed / storage,Facilities.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Troelstrakade 59 c,2531 AA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-41315117-troelstrakade-59-c/?navigateSource=resultlist,20220131_212045,"€ 360,000 kosten koper","€ 3,396    The asking price per m² (€ 360,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 330,000 kosten koper",6+ months,Available,Available in consultation,€ 156.43 per month,Mezzanine,Resale property,2001,Living area106 m²,106 m²,284 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Jacuzzi, steam cabin, bath and shower",1 story,14th floor,Elevator and TV via cable,B        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Gas-fired combination boiler from 2000, in ownership",See deed,Storage box,Electricity,Underground parking,Yes,Yes,Yes (€ 156.43 per month),Yes,Yes,Yes,no
