header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Holstraat 97 C,6231 AC Meerssen        ,https://www.funda.nl/en/koop/meerssen/huis-87783839-holstraat-97-c/?navigateSource=resultlist,20220129_104433,"€ 260,000 kosten koper","€ 2,476    The asking price per m² (€ 260,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,"Single-family home, semi-detached residential property (split-level residence)",105 m² residential surface area / 175 m² plot surface area,6 rooms (2 bedrooms),500 m³,Not available,Resale property,1980,no
